dateTime,values
2023-09-08T22:45:00Z,2.773865938
2023-09-08T22:50:00Z,2.771569252
2023-09-08T22:55:00Z,2.775457859
2023-09-08T23:00:00Z,2.772787809
2023-09-08T23:05:00Z,2.771146774
2023-09-08T23:10:00Z,2.768321991
2023-09-08T23:15:00Z,2.766685963
2023-09-08T23:20:00Z,2.769712687
2023-09-08T23:25:00Z,2.765221834
2023-09-08T23:30:00Z,2.767255783
2023-09-08T23:35:00Z,2.759982586
2023-09-08T23:40:00Z,2.765833139
2023-09-08T23:45:00Z,2.760933399
2023-09-08T23:50:00Z,2.753334045
2023-09-08T23:55:00Z,2.76128006
2023-09-09T00:00:00Z,2.753437996
2023-09-09T00:05:00Z,2.758129835
2023-09-09T00:10:00Z,2.759741306
2023-09-09T00:15:00Z,2.75976944
2023-09-09T00:20:00Z,2.757436752
2023-09-09T00:25:00Z,2.759881496
2023-09-09T00:30:00Z,2.751664877
2023-09-09T00:35:00Z,2.758479834
2023-09-09T00:40:00Z,2.761260509
2023-09-09T00:45:00Z,2.765727997
2023-09-09T00:50:00Z,2.764600515
2023-09-09T00:55:00Z,2.762708902
2023-09-09T01:00:00Z,2.763363123
2023-09-09T01:05:00Z,2.762944221
2023-09-09T01:10:00Z,2.758307695
2023-09-09T01:15:00Z,2.759337187
2023-09-09T01:20:00Z,2.756735563
2023-09-09T01:25:00Z,2.753286123
2023-09-09T01:30:00Z,2.763051033
2023-09-09T01:35:00Z,2.763772249
2023-09-09T01:40:00Z,2.764441013
2023-09-09T01:45:00Z,2.76418519
2023-09-09T01:50:00Z,2.75985384
2023-09-09T01:55:00Z,2.760548115
2023-09-09T02:00:00Z,2.764218569
2023-09-09T02:05:00Z,2.763121367
2023-09-09T02:10:00Z,2.755081654
2023-09-09T02:15:00Z,2.754300833
2023-09-09T02:20:00Z,2.756331682
2023-09-09T02:25:00Z,2.755818605
2023-09-09T02:30:00Z,2.756644011
2023-09-09T02:35:00Z,2.752820969
2023-09-09T02:40:00Z,2.756743908
2023-09-09T02:45:00Z,2.756055832
2023-09-09T02:50:00Z,2.755310297
2023-09-09T02:55:00Z,2.757166147
2023-09-09T03:00:00Z,2.761608124
2023-09-09T03:05:00Z,2.765122414
2023-09-09T03:10:00Z,2.766685963
2023-09-09T03:15:00Z,2.768888474
2023-09-09T03:20:00Z,2.772714138
2023-09-09T03:25:00Z,2.773254395
2023-09-09T03:30:00Z,2.774169207
2023-09-09T03:35:00Z,2.773723364
2023-09-09T03:40:00Z,2.778225422
2023-09-09T03:45:00Z,2.773258924
2023-09-09T03:50:00Z,2.774834394
2023-09-09T03:55:00Z,2.772175312
2023-09-09T04:00:00Z,2.771579266
2023-09-09T04:05:00Z,2.771176815
2023-09-09T04:10:00Z,2.765882015
2023-09-09T04:15:00Z,2.768561363
2023-09-09T04:20:00Z,2.771047831
2023-09-09T04:25:00Z,2.768534422
2023-09-09T04:30:00Z,2.762620449
2023-09-09T04:35:00Z,2.762373924
2023-09-09T04:40:00Z,2.7670784
2023-09-09T04:45:00Z,2.766314983
2023-09-09T04:50:00Z,2.765444517
2023-09-09T04:55:00Z,2.769672632
2023-09-09T05:00:00Z,2.76489687
2023-09-09T05:05:00Z,2.766123295
2023-09-09T05:10:00Z,2.76797843
2023-09-09T05:15:00Z,2.766871452
2023-09-09T05:20:00Z,2.781067371
2023-09-09T05:25:00Z,2.779454708
2023-09-09T05:30:00Z,2.811053276
2023-09-09T05:35:00Z,2.817021132
2023-09-09T05:40:00Z,2.808882952
2023-09-09T05:45:00Z,2.804301739
2023-09-09T05:50:00Z,2.814107418
2023-09-09T05:55:00Z,2.82633853
2023-09-09T06:00:00Z,2.805782795
2023-09-09T06:05:00Z,2.82180047
2023-09-09T06:10:00Z,2.829550982
2023-09-09T06:15:00Z,2.821456194
2023-09-09T06:20:00Z,2.82769084
2023-09-09T06:25:00Z,2.826967478
2023-09-09T06:30:00Z,2.826967478
